"region","functionality_main","water_months","seasonality","dryness","dryness_duration","puits_safety","latitude","longitude","photo"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.28786335,-6.95325578,"https://akvoflow-87.s3.amazonaws.com/images/efc26d88-69f0-4107-a4da-a0684837f967.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.28306363,-6.93318726,"https://akvoflow-87.s3.amazonaws.com/images/c851eba0-1889-4e50-a024-05fc833a1c27.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.28300807,-6.93422636,"https://akvoflow-87.s3.amazonaws.com/images/b16fd37f-d300-45a8-9b10-482abd057ece.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.28137815,-6.93613712,"https://akvoflow-87.s3.amazonaws.com/images/0ad1a655-38e1-49fc-9ac4-c9a88de4fc22.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.11799298,-5.82542592,"https://akvoflow-87.s3.amazonaws.com/images/ef8c48f4-496c-482d-a99c-0d6e8aa8d335.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.11826092,-5.8260721,"https://akvoflow-87.s3.amazonaws.com/images/19aabbbc-2dbf-4f29-b36d-9f4b64efaaf9.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.11783512,-5.82591912,"https://akvoflow-87.s3.amazonaws.com/images/4591b68e-3f19-405b-9b94-5d593b1e198c.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.1183934,-5.82555515,"https://akvoflow-87.s3.amazonaws.com/images/e95bc4b9-a148-46a6-9e0b-5724ac382e19.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.10853569,-5.83315981,"https://akvoflow-87.s3.amazonaws.com/images/64778fd1-2db4-4a06-9939-8e1f00b3e34b.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.57897105,-6.186856,"https://akvoflow-87.s3.amazonaws.com/images/93f9a3e3-67be-4648-9800-97db7e9700c8.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.71130511,-6.36207392,"https://akvoflow-87.s3.amazonaws.com/images/60a21003-bbb2-47c1-abe8-ac21f58085d3.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.70897133,-6.35910305,"https://akvoflow-87.s3.amazonaws.com/images/826b2f9d-c815-4ba7-833e-3ebc5041e418.jpg"
"Segou","non utilisé",NA,"No",NA,NA,"Non",13.70272079,-6.3747983,"https://akvoflow-87.s3.amazonaws.com/images/beb8037b-180b-4d54-9ab2-2055feae7e9f.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.73889208,-6.34767536,"https://akvoflow-87.s3.amazonaws.com/images/a98a1d85-e7f1-4647-ac51-bb310da4fa12.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.49110818,-6.67975461,"https://akvoflow-87.s3.amazonaws.com/images/b819ed0e-0b76-4a7e-a093-4b3a62b8eae4.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.49111958,-6.67883282,"https://akvoflow-87.s3.amazonaws.com/images/ebf5032e-4270-401f-8a9d-34ccca3158a5.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.49241685,-6.67835836,"https://akvoflow-87.s3.amazonaws.com/images/c400a29f-4fbe-4472-ab78-f451fef72627.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.49262021,-6.67751109,"https://akvoflow-87.s3.amazonaws.com/images/f627ddd4-efd1-4ac3-9d01-55b67d5c44ad.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.21080675,-6.68460847,"https://akvoflow-87.s3.amazonaws.com/images/19104a9d-7dd9-478c-9e95-dba0dcdc1f38.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.49365846,-6.67947079,"https://akvoflow-87.s3.amazonaws.com/images/a2b0a349-c509-4a15-a3f1-09ca0e694f90.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.49262378,-6.68245192,"https://akvoflow-87.s3.amazonaws.com/images/47d6b74e-2505-4b29-afc9-d87c339db793.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.49176434,-6.68131675,"https://akvoflow-87.s3.amazonaws.com/images/9eda980e-ce36-43a4-946f-cca1494bf428.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.49164738,-6.68123229,"https://akvoflow-87.s3.amazonaws.com/images/522f17a2-65c1-4302-a664-ca6764e421d2.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.48989151,-6.68137784,"https://akvoflow-87.s3.amazonaws.com/images/60b60465-6ae4-47ec-a026-f2efe7271729.jpg"
"Segou","fonctionnel",10,"Yes","non",NA,"Non",13.67245133,-6.16190028,"https://akvoflow-87.s3.amazonaws.com/images/83ab2456-124c-4577-a4de-e7e5702ae212.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.48793728,-6.68166935,"https://akvoflow-87.s3.amazonaws.com/images/4d078ccc-ed0e-4ee5-946d-1b4e9add7561.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.48659704,-6.68026906,"https://akvoflow-87.s3.amazonaws.com/images/dc2e2d22-e41f-49da-bf86-498fd7855f46.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.48668354,-6.67736219,"https://akvoflow-87.s3.amazonaws.com/images/b5fbf89d-8f72-4e27-89b3-4cab8940aa3d.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.80951159,-6.22048199,"https://akvoflow-87.s3.amazonaws.com/images/65d11106-fa24-4708-a185-a107bd07504b.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.80881841,-6.22046198,"https://akvoflow-87.s3.amazonaws.com/images/e6388dbf-c150-4f51-b38b-91c203de891a.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.4894239,-6.67898239,"https://akvoflow-87.s3.amazonaws.com/images/1488cc34-b88c-463a-989e-34d52b39ca78.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.80891692,-6.21967524,"https://akvoflow-87.s3.amazonaws.com/images/3cfc5a36-5f35-4a53-b0de-824f9279a82c.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.80961696,-6.21973902,"https://akvoflow-87.s3.amazonaws.com/images/256ba450-fa93-419f-b5f0-283ac3b65aab.jpg"
"Segou","fonctionnel",8,"Yes","non",NA,"Non",13.79703597,-6.71125224,"https://akvoflow-87.s3.amazonaws.com/images/d7f727a6-ad90-4e21-b79a-87d0b2db3153.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.4987248,-6.66287579,"https://akvoflow-87.s3.amazonaws.com/images/b5f1e6f1-0e74-41ad-9706-05a7132c8cfb.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.49774963,-6.66391844,"https://akvoflow-87.s3.amazonaws.com/images/7a3b98af-14c5-404a-a949-c914042eb039.jpg"
"Segou","fonctionnel",6,"Yes","non",NA,"Non",13.82899265,-6.75108251,"https://akvoflow-87.s3.amazonaws.com/images/62e13b70-dc44-4fa9-a0d6-b196f8129825.jpg"
"Segou","fonctionnel",5,"Yes","non",NA,"Non",13.8282285,-6.74989757,"https://akvoflow-87.s3.amazonaws.com/images/9cb67668-aa38-4bad-a74f-c6245c4aaa0a.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.50112873,-6.66177382,"https://akvoflow-87.s3.amazonaws.com/images/6cc3e278-c14a-48ee-aa80-b1d599a35a76.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.21233959,-6.88519476,"https://akvoflow-87.s3.amazonaws.com/images/662d5791-c993-4820-81d9-778b904c2af3.jpg"
"Segou","fonctionnel",6,"Yes","non",NA,"Non",13.82627077,-6.75029627,"https://akvoflow-87.s3.amazonaws.com/images/28bbde75-b229-4cf2-8b20-d51b764fc5cf.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.11095326,-5.76187687,"https://akvoflow-87.s3.amazonaws.com/images/4b90a57c-9754-4135-9aa2-46d14c2e42c6.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.50346376,-6.65124269,"https://akvoflow-87.s3.amazonaws.com/images/1b926023-f561-42e6-a9ad-dbc4eb32db40.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.50336175,-6.6454453,"https://akvoflow-87.s3.amazonaws.com/images/0abd4002-28d3-4932-a4d1-11c9e09e9872.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.50555097,-6.64145511,"https://akvoflow-87.s3.amazonaws.com/images/505e8b70-3034-4f04-b54c-2b705eeb74b9.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.50550544,-6.6414312,"https://akvoflow-87.s3.amazonaws.com/images/905d7b6d-78bd-4b64-b5f6-c353414961d4.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.84631805,-6.90606775,"https://akvoflow-87.s3.amazonaws.com/images/1c8ea349-d194-4a70-b84a-2ef3551f5fae.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.84576983,-6.90680307,"https://akvoflow-87.s3.amazonaws.com/images/658c65e6-a402-434f-9b57-cef149c70846.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.91779239,-6.73499351,"https://akvoflow-87.s3.amazonaws.com/images/c2192121-8d83-492b-a9ea-a01e597c2e3f.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",14.25951051,-6.71468525,"https://akvoflow-87.s3.amazonaws.com/images/94bec124-6dfc-4569-95f5-27fb9d5a2c06.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.50690248,-6.64017789,"https://akvoflow-87.s3.amazonaws.com/images/5f5bcf4e-fb78-4e4f-af0f-286f54571ba0.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",14.26718247,-6.70102213,"https://akvoflow-87.s3.amazonaws.com/images/f9c68237-63bd-4051-a296-6932cd20a3ab.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",14.26866192,-6.70016645,"https://akvoflow-87.s3.amazonaws.com/images/77ed93fd-ee4b-4e82-89b9-a03bd06ab1df.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",14.28138801,-6.58495161,"https://akvoflow-87.s3.amazonaws.com/images/472aba81-4a54-45b1-a5d9-8544584d1479.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.50695448,-6.63671686,"https://akvoflow-87.s3.amazonaws.com/images/51f738ba-0a98-431a-8404-dd1b89ab245e.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",14.26665944,-6.5566544,"https://akvoflow-87.s3.amazonaws.com/images/e569cda3-0a5f-445f-a3a9-9edacb2421aa.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",14.11477011,-6.72534062,"https://akvoflow-87.s3.amazonaws.com/images/a80285e1-ea0f-49de-b370-7d8053016005.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",14.1143929,-6.73551314,"https://akvoflow-87.s3.amazonaws.com/images/f8cb67a8-805f-4cf2-9f12-178828988453.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.50696301,-6.64061435,"https://akvoflow-87.s3.amazonaws.com/images/60151a10-65fa-4e55-a1b1-9fe80a936c50.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.77274999,-6.78333876,"https://akvoflow-87.s3.amazonaws.com/images/71ec3bfd-7d45-4c08-afe7-a45a18ecbeba.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.46594774,-6.60657516,"https://akvoflow-87.s3.amazonaws.com/images/2323a4ef-7307-4925-b5a2-a0e1d9bf9ada.jpg"
"Segou","fonctionnel",10,"Yes","non",NA,"Non",13.4605917,-6.62123519,"https://akvoflow-87.s3.amazonaws.com/images/2171396d-6d72-47e8-abbd-3624ad00d053.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.1269327,-5.72128672,"https://akvoflow-87.s3.amazonaws.com/images/aac2890b-03d6-46fc-9a42-c0098c56d5a8.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.62479153,-6.232391,"https://akvoflow-87.s3.amazonaws.com/images/d38c710b-542d-4e6f-8663-f7428f57bf93.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.1270719,-5.72074482,"https://akvoflow-87.s3.amazonaws.com/images/cc2af120-3390-40eb-92ca-02a130d821f1.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.12651482,-5.72053459,"https://akvoflow-87.s3.amazonaws.com/images/bb6d84eb-a3cc-46fb-abaf-7070573964ec.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.12645286,-5.7213321,"https://akvoflow-87.s3.amazonaws.com/images/47945ad9-9f19-4034-9088-1a2aff5afe33.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.12577322,-5.72044333,"https://akvoflow-87.s3.amazonaws.com/images/6a7e720e-0b9c-4fbe-a45f-7eb6faadd597.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.1255575,-5.72093279,"https://akvoflow-87.s3.amazonaws.com/images/0ddf8ec4-4298-4934-8087-66ae645b3bbb.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.12531708,-5.7204631,"https://akvoflow-87.s3.amazonaws.com/images/4e28de55-c5ae-437b-b3db-0c430bb82fd6.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.12541848,-5.72090632,"https://akvoflow-87.s3.amazonaws.com/images/6194b1cf-7cde-4e00-9eb9-272177c1563b.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.75582823,-6.31791198,"https://akvoflow-87.s3.amazonaws.com/images/82d6c647-9067-42dd-ab3c-b6a365475eea.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.75364145,-6.31732785,"https://akvoflow-87.s3.amazonaws.com/images/b2210c57-9b01-4671-b671-bd555db3bf03.jpg"
"Segou","fonctionnel",5,"Yes","non",NA,"Non",13.91264841,-6.3442261,"https://akvoflow-87.s3.amazonaws.com/images/67787b74-5722-4f2c-b1ca-8c5ed12cd13f.jpg"
"Segou","fonctionnel",5,"Yes","non",NA,"Non",13.91160605,-6.34340203,"https://akvoflow-87.s3.amazonaws.com/images/10793ea1-e6d5-4bee-9fc7-bafc85ea2670.jpg"
"Segou","fonctionnel",5,"Yes","non",NA,"Non",13.91159261,-6.34449835,"https://akvoflow-87.s3.amazonaws.com/images/99e83075-b817-48f8-b897-2063f6044bd9.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.30123481,-6.93197861,"https://akvoflow-87.s3.amazonaws.com/images/100bf435-1fb7-4441-8a54-87d604d97cd6.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",14.68746744,-5.9375472,"https://akvoflow-87.s3.amazonaws.com/images/fec5e42c-3ac2-456e-be2d-d01abe0147d6.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.54340758,-6.65938608,"https://akvoflow-87.s3.amazonaws.com/images/e170c4e5-8ef8-4abc-b372-d6e9ec67ba2b.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.29875299,-6.89343439,"https://akvoflow-87.s3.amazonaws.com/images/953efd13-4f84-42f1-8309-cd770f13ca8a.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.29660424,-6.89466004,"https://akvoflow-87.s3.amazonaws.com/images/cc519edb-769a-471e-8b50-7b17c0aedc9e.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",14.72285491,-5.86987934,"https://akvoflow-87.s3.amazonaws.com/images/d634dc1e-8384-48c7-8611-779ecdcd5c1e.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",14.67081633,-5.92097102,"https://akvoflow-87.s3.amazonaws.com/images/d70f14d5-436b-42fa-a01b-ec95aed4f446.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.28827056,-6.84846438,"https://akvoflow-87.s3.amazonaws.com/images/fd7be864-a089-4467-b2b2-145ca0b300cd.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.80963034,-6.26895944,"https://akvoflow-87.s3.amazonaws.com/images/bbf6432b-ab22-4c18-88de-f2a19660824a.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",14.61787499,-5.89855354,"https://akvoflow-87.s3.amazonaws.com/images/6214e057-70de-45ed-a94e-72543d64f3ca.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.80978241,-6.27037259,"https://akvoflow-87.s3.amazonaws.com/images/fd068f0c-fc19-41d8-9778-ead3e724ea57.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",14.61052609,-5.89827853,"https://akvoflow-87.s3.amazonaws.com/images/d116a4c3-f701-4903-8301-db0fe5ecce22.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",14.61557596,-5.89951754,"https://akvoflow-87.s3.amazonaws.com/images/12113dcd-687d-4b75-9eb3-0762607cfb03.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.57343927,-6.49738448,"https://akvoflow-87.s3.amazonaws.com/images/5ecf1303-bfa7-45b7-bdb2-66fd9517790d.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.47375772,-6.73842733,"https://akvoflow-87.s3.amazonaws.com/images/55f9adb2-bf5e-4e14-983b-ba668b158287.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",14.63911088,-5.82451593,"https://akvoflow-87.s3.amazonaws.com/images/0d1fceb3-cc3b-4ecc-b017-052cb3df1da8.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.46821346,-6.73792281,"https://akvoflow-87.s3.amazonaws.com/images/54389022-a082-4421-b503-bdd16da18521.jpg"
"Segou","fonctionnel",4,"Yes","non",NA,"Non",14.65031887,-5.79530456,"https://akvoflow-87.s3.amazonaws.com/images/7bc95687-ab55-4208-ba0d-7dbb26afed96.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.46893947,-6.74112522,"https://akvoflow-87.s3.amazonaws.com/images/29194f3b-1557-480c-b244-601bcb9aabc3.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.46963017,-6.74116518,"https://akvoflow-87.s3.amazonaws.com/images/7d8ee461-ba8f-4c1d-8ccd-c2e0ea1fa9c5.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.56071161,-6.54818479,"https://akvoflow-87.s3.amazonaws.com/images/f973a3d5-eec8-4c3e-95ec-a9fab4303045.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.56216476,-6.54804478,"https://akvoflow-87.s3.amazonaws.com/images/f5017357-400a-4303-8e52-71ad27cc16cc.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.56599101,-6.5485037,"https://akvoflow-87.s3.amazonaws.com/images/8cfe3903-48b7-4f4b-8dca-8a88dfaaa33f.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.56339444,-6.54967719,"https://akvoflow-87.s3.amazonaws.com/images/9e3aa954-0056-4238-b028-7c3eaa8f9991.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.56231357,-6.55213629,"https://akvoflow-87.s3.amazonaws.com/images/5bf58b4b-44c7-446b-9e38-9ef591deef76.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.56094774,-6.54968889,"https://akvoflow-87.s3.amazonaws.com/images/8d47f8a4-ee83-48b3-b6f3-e5db03ae2e25.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.5602859,-6.55021109,"https://akvoflow-87.s3.amazonaws.com/images/2909dabf-51ea-44b4-9dff-00699fd1645d.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.5455173,-6.71011982,"https://akvoflow-87.s3.amazonaws.com/images/23b93384-b33f-4fb5-87b3-286f12c077ed.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.55444464,-6.54441345,"https://akvoflow-87.s3.amazonaws.com/images/1436fc0e-c298-424f-b016-4ae913725e38.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.07637996,-5.74266493,"https://akvoflow-87.s3.amazonaws.com/images/2d940d3f-b3ac-4d71-bd8b-baa9686bea81.jpg"
"Segou","fonctionnel",6,"Yes","non",NA,"Non",13.3343063,-6.83030975,"https://akvoflow-87.s3.amazonaws.com/images/a883d3c5-34d6-4f56-b64b-47caf6c454c3.jpg"
"Segou","fonctionnel",6,"Yes","non",NA,"Non",13.33463129,-6.83036069,"https://akvoflow-87.s3.amazonaws.com/images/be98d63a-6af8-4ac9-b718-986aa73c496d.jpg"
"Segou","fonctionnel",6,"Yes","non",NA,"Non",13.33438239,-6.82986738,"https://akvoflow-87.s3.amazonaws.com/images/102a101b-d6d5-41bc-bd35-58e8ceb05dd0.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.4683851,-6.28997719,"https://akvoflow-87.s3.amazonaws.com/images/67c50af2-d913-4859-9a63-41cf0cfacc79.jpg"
"Segou","fonctionnel",6,"Yes","non",NA,"Non",13.33463052,-6.82946337,"https://akvoflow-87.s3.amazonaws.com/images/4a434e2e-e433-48b0-b177-00918ea22482.jpg"
"Segou","fonctionnel",6,"Yes","non",NA,"Non",13.33445247,-6.82940606,"https://akvoflow-87.s3.amazonaws.com/images/960871d4-bc13-47c3-8688-f540ecb47ed5.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.46848922,-6.2878595,"https://akvoflow-87.s3.amazonaws.com/images/7d25ca3c-f434-41f1-95cb-f7a3308edcfb.jpg"
"Segou","fonctionnel",6,"Yes","non",NA,"Non",14.68569253,-5.84741264,"https://akvoflow-87.s3.amazonaws.com/images/753ad1ae-331e-4a29-9f6f-78ebccd271eb.jpg"
"Segou","non utilisé",NA,"No",NA,NA,"Non",12.96138421,-5.7613622,"https://akvoflow-87.s3.amazonaws.com/images/2b3cd4db-1635-45dd-81e1-21649402b05e.jpg"
"Segou","fonctionnel",4,"Yes","non",NA,"Non",14.73204615,-5.64388499,"https://akvoflow-87.s3.amazonaws.com/images/d6c81f26-32b5-4ce7-985c-55e897341980.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.09274336,-5.90915743,"https://akvoflow-87.s3.amazonaws.com/images/fe25c0a9-a0ac-4677-9e94-3a515df1832b.jpg"
"Segou","sec",1,"Yes","oui","depuis un 10 mois","Non",14.67785346,-5.72895688,"https://akvoflow-87.s3.amazonaws.com/images/362c68be-2155-4386-9d4a-f06d8540bc40.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.08747255,-5.91432673,"https://akvoflow-87.s3.amazonaws.com/images/d33e2b30-a6cd-484d-8e37-5f962d0dcc5e.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.0879861,-5.91432276,"https://akvoflow-87.s3.amazonaws.com/images/16212952-d96d-4ea1-8d8b-53d4a86eccc7.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.08765098,-5.91479374,"https://akvoflow-87.s3.amazonaws.com/images/7c1e4f9f-d551-405d-85c7-3f5795af56c3.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.08750241,-5.91490351,"https://akvoflow-87.s3.amazonaws.com/images/d12eb912-c6e8-48d5-b38a-fb2bc4716860.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.09680815,-5.90672048,"https://akvoflow-87.s3.amazonaws.com/images/59878713-179a-46a9-9ae6-417fdd1a81e1.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.09725498,-5.90692948,"https://akvoflow-87.s3.amazonaws.com/images/446b131b-d76c-4665-9512-849ca99f2f36.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.09665041,-5.90725956,"https://akvoflow-87.s3.amazonaws.com/images/7e728958-fe2c-45c1-a40c-ae462cbd0450.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.09707679,-5.90723319,"https://akvoflow-87.s3.amazonaws.com/images/345fb98f-fde5-427f-82bf-4abfb0ce144b.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",14.63010791,-5.79327782,"https://akvoflow-87.s3.amazonaws.com/images/e9082072-4042-4854-815a-71aaa61fe359.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",14.76453789,-5.78019443,"https://akvoflow-87.s3.amazonaws.com/images/a652d8c6-953c-4a4e-9c6d-58160c354dec.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",14.82468476,-5.78901515,"https://akvoflow-87.s3.amazonaws.com/images/3b7dc622-f07d-4159-b5f5-2f19630d9e94.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",14.8147683,-5.79311094,"https://akvoflow-87.s3.amazonaws.com/images/3ac3f1c6-80a0-4564-9967-9006e4e0cd78.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",14.79862339,-5.82026123,"https://akvoflow-87.s3.amazonaws.com/images/05e85cad-a1e3-4a79-8dc4-9d73e657c256.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",14.54836607,-5.91804593,"https://akvoflow-87.s3.amazonaws.com/images/47d8eeb6-bc68-4f32-9a80-d2bdb87edddd.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.23195061,-5.50118812,"https://akvoflow-87.s3.amazonaws.com/images/e6aec53b-1554-4290-a227-b0234dd1e5d6.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.60179265,-5.93766349,"https://akvoflow-87.s3.amazonaws.com/images/d36d6939-3950-4726-a560-defc3a9843ef.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.19575452,-5.88960676,"https://akvoflow-87.s3.amazonaws.com/images/d499c6a8-0e6c-4a87-8a1d-3e8ddf317ac2.jpg"
"Segou","non utilisé",6,"Yes",NA,NA,"Non",13.2063795,-5.9005503,"https://akvoflow-87.s3.amazonaws.com/images/479eb0d9-704f-4591-a706-e7794d19c1d5.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.20761693,-5.89827751,"https://akvoflow-87.s3.amazonaws.com/images/5c156446-34b0-4c55-945b-3cd480c85fcf.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.1403637,-5.90833212,"https://akvoflow-87.s3.amazonaws.com/images/5f62e70e-4408-4bd3-96a6-eb80eae26c35.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.09194292,-5.91277661,"https://akvoflow-87.s3.amazonaws.com/images/608111cf-ada5-422a-a1a7-6f033c2b201d.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.0939846,-5.91137604,"https://akvoflow-87.s3.amazonaws.com/images/ccefe451-62f1-49fe-884d-e7d3ff010f2b.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",13.13853479,-5.90926489,"https://akvoflow-87.s3.amazonaws.com/images/e76be2b6-e833-4848-a241-731b212273f1.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",14.51849105,-6.03266665,"https://akvoflow-87.s3.amazonaws.com/images/12e3e879-0c71-49b6-a039-aed2edf4d63e.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",14.51938168,-6.0323855,"https://akvoflow-87.s3.amazonaws.com/images/76e9527d-9c72-4182-8404-11b0619635a9.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",14.41193281,-5.929271,"https://akvoflow-87.s3.amazonaws.com/images/68f7d5e4-5ffb-440b-9ebb-61d4935b1cb2.jpg"
"Segou","fonctionnel",12,"No",NA,NA,"Non",14.41066953,-5.92106605,"https://akvoflow-87.s3.amazonaws.com/images/4d4fb21f-283a-41e3-8b1c-16caeb41b676.jpg"
